timestamp_ms,iso_time,latitude,longitude,altitude_m,heading_deg,phase
1780698142592,2026-06-05T15:22:22.592,NaN,NaN,1.00,156.0,lane 1/22
1780698142842,2026-06-05T15:22:22.842,NaN,NaN,1.10,156.0,lane 1/22
1780698143142,2026-06-05T15:22:23.142,NaN,NaN,1.10,155.9,lane 1/22
1780698143392,2026-06-05T15:22:23.392,NaN,NaN,1.10,155.8,lane 1/22
1780698143642,2026-06-05T15:22:23.642,NaN,NaN,1.30,156.0,lane 1/22
1780698143941,2026-06-05T15:22:23.941,NaN,NaN,1.70,156.1,lane 1/22
1780698144191,2026-06-05T15:22:24.191,NaN,NaN,2.30,155.9,lane 1/22
1780698144442,2026-06-05T15:22:24.442,NaN,NaN,2.70,156.0,lane 1/22
1780698144742,2026-06-05T15:22:24.742,NaN,NaN,3.30,156.0,lane 1/22
1780698144992,2026-06-05T15:22:24.992,NaN,NaN,4.00,155.9,lane 1/22
1780698145242,2026-06-05T15:22:25.242,NaN,NaN,4.40,155.8,lane 1/22
1780698145541,2026-06-05T15:22:25.541,NaN,NaN,5.00,155.9,lane 1/22
1780698145791,2026-06-05T15:22:25.791,NaN,NaN,5.60,155.9,lane 1/22
1780698146041,2026-06-05T15:22:26.041,NaN,NaN,6.00,155.9,lane 1/22
1780698146292,2026-06-05T15:22:26.292,NaN,NaN,6.60,155.9,lane 1/22
1780698146542,2026-06-05T15:22:26.542,NaN,NaN,7.00,155.9,lane 1/22
1780698146841,2026-06-05T15:22:26.841,34.04846495,-117.83759965,7.60,154.3,lane 1/22
1780698147091,2026-06-05T15:22:27.091,34.04846885,-117.83760183,8.20,140.9,lane 1/22
1780698147341,2026-06-05T15:22:27.341,34.04846991,-117.83760049,8.60,132.2,lane 1/22
1780698147591,2026-06-05T15:22:27.591,34.04847023,-117.83759659,9.20,126.1,lane 1/22
1780698147842,2026-06-05T15:22:27.842,34.04846929,-117.83759187,9.60,126.0,lane 1/22
1780698148142,2026-06-05T15:22:28.142,34.04846283,-117.83758292,10.20,125.7,lane 1/22
1780698148391,2026-06-05T15:22:28.391,34.04845674,-117.83757286,10.70,125.5,lane 1/22
1780698148642,2026-06-05T15:22:28.642,34.04845089,-117.83756537,11.10,125.4,lane 1/22
1780698148893,2026-06-05T15:22:28.893,34.04843942,-117.83755368,11.70,125.8,lane 1/22
1780698149192,2026-06-05T15:22:29.192,34.04842885,-117.83754172,12.30,131.7,lane 1/22
1780698149492,2026-06-05T15:22:29.492,34.04841730,-117.83752899,12.90,129.3,lane 1/22
1780698149742,2026-06-05T15:22:29.742,34.04841073,-117.83751980,13.20,125.7,lane 1/22
1780698150041,2026-06-05T15:22:30.041,34.04840133,-117.83750557,13.60,121.0,lane 1/22
1780698150292,2026-06-05T15:22:30.292,34.04839330,-117.83748952,13.90,120.5,lane 1/22
1780698150591,2026-06-05T15:22:30.591,34.04838527,-117.83747320,14.10,120.6,lane 1/22
1780698150841,2026-06-05T15:22:30.841,34.04838061,-117.83746249,14.20,120.4,lane 1/22
1780698151091,2026-06-05T15:22:31.091,34.04837378,-117.83744546,14.40,120.4,lane 1/22
1780698151341,2026-06-05T15:22:31.341,34.04836936,-117.83743410,14.40,120.2,lane 1/22
1780698151591,2026-06-05T15:22:31.591,34.04836264,-117.83741732,14.50,120.4,lane 1/22
1780698151841,2026-06-05T15:22:31.841,34.04835798,-117.83740596,14.60,120.2,lane 1/22
1780698152092,2026-06-05T15:22:32.092,34.04835127,-117.83738860,14.70,120.3,lane 1/22
1780698152391,2026-06-05T15:22:32.391,34.04834403,-117.83737168,14.70,120.2,lane 1/22
1780698152641,2026-06-05T15:22:32.641,34.04833964,-117.83736029,14.80,120.1,lane 1/22
1780698152892,2026-06-05T15:22:32.892,34.04833259,-117.83734319,14.80,120.1,lane 1/22
1780698153142,2026-06-05T15:22:33.142,34.04832778,-117.83733201,14.80,120.3,lane 1/22
1780698153392,2026-06-05T15:22:33.392,34.04832155,-117.83731680,14.80,121.8,lane 1/22
1780698153642,2026-06-05T15:22:33.642,34.04831828,-117.83730866,14.80,122.2,lane 1/22
1780698153941,2026-06-05T15:22:33.941,34.04831464,-117.83729837,14.80,122.3,lane 1/22
1780698154192,2026-06-05T15:22:34.192,34.04831214,-117.83729013,14.70,120.5,lane 1/22
1780698154442,2026-06-05T15:22:34.442,34.04831064,-117.83728472,14.80,122.2,lane 1/22
1780698154742,2026-06-05T15:22:34.742,34.04830818,-117.83727779,14.80,120.8,lane 2/22
1780698154992,2026-06-05T15:22:34.992,34.04830459,-117.83727101,14.80,124.5,lane 2/22
1780698155292,2026-06-05T15:22:35.292,34.04829964,-117.83726460,14.80,132.2,lane 2/22
1780698155541,2026-06-05T15:22:35.541,34.04829539,-117.83726098,14.80,139.2,lane 2/22
1780698155791,2026-06-05T15:22:35.791,34.04828774,-117.83725652,14.80,151.1,lane 2/22
1780698156042,2026-06-05T15:22:36.042,34.04828182,-117.83725405,14.90,159.4,lane 2/22
1780698156292,2026-06-05T15:22:36.292,34.04827171,-117.83725121,14.90,171.5,lane 2/22
1780698156542,2026-06-05T15:22:36.542,34.04826417,-117.83724959,14.80,176.5,lane 2/22
1780698156792,2026-06-05T15:22:36.792,34.04825164,-117.83724819,14.80,178.4,lane 2/22
1780698157092,2026-06-05T15:22:37.092,34.04823737,-117.83724697,14.80,178.4,lane 2/22
1780698157342,2026-06-05T15:22:37.342,34.04822785,-117.83724655,14.80,178.7,lane 2/22
1780698157641,2026-06-05T15:22:37.641,34.04821264,-117.83724603,14.90,179.1,lane 2/22
1780698157892,2026-06-05T15:22:37.892,34.04819672,-117.83724576,14.90,179.2,lane 2/22
1780698158192,2026-06-05T15:22:38.192,34.04818078,-117.83724536,15.00,179.0,lane 2/22
1780698158492,2026-06-05T15:22:38.492,34.04816442,-117.83724512,15.00,179.3,lane 2/22
1780698158792,2026-06-05T15:22:38.792,34.04814867,-117.83724471,15.00,179.4,lane 2/22
1780698159042,2026-06-05T15:22:39.042,34.04813806,-117.83724494,14.90,179.4,lane 2/22
1780698159292,2026-06-05T15:22:39.292,34.04812232,-117.83724507,14.90,179.4,lane 2/22
1780698159592,2026-06-05T15:22:39.592,34.04810617,-117.83724553,14.90,179.4,lane 2/22
1780698159892,2026-06-05T15:22:39.892,34.04809011,-117.83724618,14.90,179.5,lane 2/22
1780698160191,2026-06-05T15:22:40.191,34.04807511,-117.83724676,14.90,179.6,lane 2/22
1780698160442,2026-06-05T15:22:40.442,34.04806373,-117.83724718,14.90,179.4,lane 2/22
1780698160741,2026-06-05T15:22:40.741,34.04804790,-117.83724773,14.90,179.6,lane 2/22
1780698160992,2026-06-05T15:22:40.992,34.04803212,-117.83724819,14.90,179.4,lane 2/22
1780698161291,2026-06-05T15:22:41.291,34.04801668,-117.83724863,14.90,179.4,lane 2/22
1780698161541,2026-06-05T15:22:41.541,34.04800613,-117.83724898,14.90,179.4,lane 2/22
1780698161791,2026-06-05T15:22:41.791,34.04799045,-117.83724978,14.90,179.5,lane 2/22
1780698162041,2026-06-05T15:22:42.041,34.04797997,-117.83725048,14.90,179.5,lane 2/22
1780698162292,2026-06-05T15:22:42.292,34.04796451,-117.83725159,14.90,179.5,lane 2/22
1780698162542,2026-06-05T15:22:42.542,34.04795400,-117.83725216,14.90,179.4,lane 2/22
1780698162841,2026-06-05T15:22:42.841,34.04793827,-117.83725302,14.90,179.6,lane 2/22
1780698163091,2026-06-05T15:22:43.091,34.04792351,-117.83725378,15.00,179.0,lane 2/22
1780698163341,2026-06-05T15:22:43.341,34.04791475,-117.83725406,15.00,179.1,lane 2/22
1780698163592,2026-06-05T15:22:43.592,34.04790411,-117.83725489,15.00,179.8,lane 2/22
1780698163891,2026-06-05T15:22:43.891,34.04789674,-117.83725536,14.90,179.5,lane 2/22
1780698164141,2026-06-05T15:22:44.141,34.04789344,-117.83725594,14.90,-179.6,lane 2/22
1780698164392,2026-06-05T15:22:44.392,34.04789009,-117.83725655,14.90,-179.0,lane 3/22
1780698164692,2026-06-05T15:22:44.692,34.04788813,-117.83725845,14.90,-178.5,lane 3/22
1780698164991,2026-06-05T15:22:44.991,34.04788577,-117.83726299,14.90,-170.7,lane 3/22
1780698165242,2026-06-05T15:22:45.242,34.04788425,-117.83726687,14.90,-165.2,lane 3/22
1780698165541,2026-06-05T15:22:45.541,34.04788213,-117.83727349,15.00,-160.6,lane 3/22
1780698165791,2026-06-05T15:22:45.791,34.04788055,-117.83727983,14.90,-156.7,lane 3/22
1780698166041,2026-06-05T15:22:46.041,34.04787958,-117.83728377,14.90,-155.0,lane 3/22
1780698166293,2026-06-05T15:22:46.293,34.04787753,-117.83729017,14.90,-153.9,lane 3/22
1780698166591,2026-06-05T15:22:46.591,34.04787611,-117.83729544,14.90,-152.6,lane 3/22
1780698166841,2026-06-05T15:22:46.841,34.04787525,-117.83729839,14.90,-150.7,lane 4/22
1780698167092,2026-06-05T15:22:47.092,34.04787558,-117.83730248,14.90,-145.4,lane 4/22
1780698167342,2026-06-05T15:22:47.342,34.04787765,-117.83730492,14.90,-140.9,lane 4/22
1780698167641,2026-06-05T15:22:47.641,34.04788317,-117.83730812,14.90,-129.9,lane 4/22
1780698167891,2026-06-05T15:22:47.891,34.04789092,-117.83731096,14.90,-116.0,lane 4/22
1780698168142,2026-06-05T15:22:48.142,34.04789767,-117.83731267,14.90,-106.5,lane 4/22
1780698168441,2026-06-05T15:22:48.441,34.04790990,-117.83731456,14.90,-92.2,lane 4/22
1780698168691,2026-06-05T15:22:48.691,34.04792418,-117.83731580,14.90,-79.0,lane 4/22
1780698168941,2026-06-05T15:22:48.941,34.04793449,-117.83731603,14.90,-69.4,lane 4/22
1780698169191,2026-06-05T15:22:49.191,34.04795022,-117.83731603,14.90,-55.6,lane 4/22
1780698169442,2026-06-05T15:22:49.442,34.04796145,-117.83731605,14.90,-46.5,lane 4/22
1780698169692,2026-06-05T15:22:49.692,34.04797775,-117.83731570,14.90,-32.5,lane 4/22
1780698169992,2026-06-05T15:22:49.992,34.04799398,-117.83731539,14.90,-18.1,lane 4/22
1780698170291,2026-06-05T15:22:50.291,34.04801025,-117.83731518,14.90,-5.8,lane 4/22
1780698170542,2026-06-05T15:22:50.542,34.04802095,-117.83731486,14.90,-2.1,lane 4/22
1780698170791,2026-06-05T15:22:50.791,34.04803726,-117.83731453,14.90,-2.1,lane 4/22
1780698171041,2026-06-05T15:22:51.041,34.04804808,-117.83731426,14.90,-2.1,lane 4/22
1780698171291,2026-06-05T15:22:51.291,34.04806429,-117.83731400,14.90,-2.0,lane 4/22
1780698171541,2026-06-05T15:22:51.541,34.04807502,-117.83731401,14.90,-1.9,lane 4/22
1780698171791,2026-06-05T15:22:51.791,34.04809116,-117.83731388,14.80,-2.0,lane 4/22
1780698172042,2026-06-05T15:22:52.042,34.04810175,-117.83731389,14.80,-1.9,lane 4/22
1780698172341,2026-06-05T15:22:52.341,34.04811750,-117.83731383,14.80,-2.2,lane 4/22
1780698172592,2026-06-05T15:22:52.592,34.04813284,-117.83731370,14.90,-2.0,lane 4/22
1780698172842,2026-06-05T15:22:52.842,34.04814364,-117.83731382,14.90,-2.1,lane 4/22
1780698173092,2026-06-05T15:22:53.092,34.04815947,-117.83731395,14.90,-2.1,lane 4/22
1780698173391,2026-06-05T15:22:53.391,34.04817542,-117.83731412,14.90,-2.2,lane 4/22
1780698173642,2026-06-05T15:22:53.642,34.04818569,-117.83731400,14.90,-2.0,lane 4/22
1780698173892,2026-06-05T15:22:53.892,34.04820147,-117.83731410,14.90,-2.0,lane 4/22
1780698174142,2026-06-05T15:22:54.142,34.04821155,-117.83731414,14.90,-2.0,lane 4/22
1780698174392,2026-06-05T15:22:54.392,34.04822767,-117.83731410,14.90,-2.0,lane 4/22
1780698174691,2026-06-05T15:22:54.691,34.04824281,-117.83731371,14.90,-2.4,lane 4/22
1780698174943,2026-06-05T15:22:54.943,34.04825246,-117.83731328,14.90,-2.2,lane 4/22
1780698175242,2026-06-05T15:22:55.242,34.04826655,-117.83731278,14.90,-2.4,lane 4/22
1780698175541,2026-06-05T15:22:55.541,34.04827968,-117.83731199,14.90,-2.9,lane 4/22
1780698175791,2026-06-05T15:22:55.791,34.04828977,-117.83731050,14.90,-3.7,lane 5/22
1780698176041,2026-06-05T15:22:56.041,34.04829547,-117.83730970,14.90,-3.7,lane 5/22
1780698176291,2026-06-05T15:22:56.291,34.04830235,-117.83731021,14.90,-9.2,lane 5/22
1780698176542,2026-06-05T15:22:56.542,34.04830580,-117.83731147,14.90,-14.2,lane 5/22
1780698176792,2026-06-05T15:22:56.792,34.04830937,-117.83731495,14.90,-22.8,lane 5/22
1780698177091,2026-06-05T15:22:57.091,34.04831147,-117.83731968,15.00,-28.1,lane 5/22
1780698177343,2026-06-05T15:22:57.343,34.04831229,-117.83732347,15.00,-29.1,lane 5/22
1780698177641,2026-06-05T15:22:57.641,34.04831302,-117.83732954,15.00,-32.2,lane 5/22
1780698177891,2026-06-05T15:22:57.891,34.04831357,-117.83733499,15.00,-34.5,lane 6/22
1780698178141,2026-06-05T15:22:58.141,34.04831378,-117.83733775,15.00,-37.9,lane 6/22
1780698178391,2026-06-05T15:22:58.391,34.04831264,-117.83734093,14.90,-45.0,lane 6/22
1780698178641,2026-06-05T15:22:58.641,34.04831102,-117.83734263,14.90,-51.4,lane 6/22
1780698178891,2026-06-05T15:22:58.891,34.04830743,-117.83734487,14.90,-63.9,lane 6/22
1780698179141,2026-06-05T15:22:59.141,34.04830391,-117.83734594,14.90,-72.5,lane 6/22
1780698179392,2026-06-05T15:22:59.392,34.04829741,-117.83734677,15.00,-84.6,lane 6/22
1780698179692,2026-06-05T15:22:59.692,34.04828924,-117.83734661,14.90,-96.4,lane 6/22
1780698179991,2026-06-05T15:22:59.991,34.04827973,-117.83734603,14.90,-108.5,lane 6/22
1780698180241,2026-06-05T15:23:00.241,34.04827268,-117.83734545,14.90,-116.4,lane 6/22
1780698180492,2026-06-05T15:23:00.492,34.04826092,-117.83734427,14.90,-129.4,lane 6/22
1780698180742,2026-06-05T15:23:00.742,34.04825230,-117.83734337,14.90,-138.5,lane 6/22
1780698181041,2026-06-05T15:23:01.041,34.04823816,-117.83734269,14.90,-153.1,lane 6/22
1780698181292,2026-06-05T15:23:01.292,34.04822345,-117.83734218,14.90,-166.4,lane 6/22
1780698181541,2026-06-05T15:23:01.541,34.04821344,-117.83734215,14.90,-171.5,lane 6/22
1780698181791,2026-06-05T15:23:01.791,34.04819832,-117.83734270,15.00,-173.5,lane 6/22
1780698182041,2026-06-05T15:23:02.041,34.04818832,-117.83734311,15.00,-173.3,lane 6/22
1780698182291,2026-06-05T15:23:02.291,34.04817312,-117.83734447,15.00,-173.2,lane 6/22
1780698182541,2026-06-05T15:23:02.541,34.04816288,-117.83734532,14.90,-173.3,lane 6/22
1780698182791,2026-06-05T15:23:02.791,34.04814749,-117.83734664,15.00,-173.4,lane 6/22
1780698183042,2026-06-05T15:23:03.042,34.04813753,-117.83734771,15.00,-173.3,lane 6/22
1780698183341,2026-06-05T15:23:03.341,34.04812224,-117.83734953,14.90,-173.1,lane 6/22
1780698183591,2026-06-05T15:23:03.591,34.04810692,-117.83735122,14.90,-173.1,lane 6/22
1780698183841,2026-06-05T15:23:03.841,34.04809669,-117.83735245,14.90,-173.0,lane 6/22
1780698184091,2026-06-05T15:23:04.091,34.04808135,-117.83735458,14.90,-173.1,lane 6/22
1780698184341,2026-06-05T15:23:04.341,34.04807087,-117.83735589,14.90,-173.1,lane 6/22
1780698184592,2026-06-05T15:23:04.592,34.04805551,-117.83735765,14.90,-173.1,lane 6/22
1780698184892,2026-06-05T15:23:04.892,34.04804016,-117.83735947,14.80,-172.9,lane 6/22
1780698185142,2026-06-05T15:23:05.142,34.04802974,-117.83736073,14.80,-172.8,lane 6/22
1780698185442,2026-06-05T15:23:05.442,34.04801418,-117.83736214,14.80,-173.1,lane 6/22
1780698185692,2026-06-05T15:23:05.692,34.04799875,-117.83736347,14.80,-173.1,lane 6/22
1780698185942,2026-06-05T15:23:05.942,34.04798848,-117.83736430,14.80,-173.1,lane 6/22
1780698186241,2026-06-05T15:23:06.241,34.04797269,-117.83736546,14.80,-173.0,lane 6/22
1780698186491,2026-06-05T15:23:06.491,34.04796245,-117.83736636,14.80,-173.0,lane 6/22
1780698186742,2026-06-05T15:23:06.742,34.04794688,-117.83736755,14.80,-173.1,lane 6/22
1780698187041,2026-06-05T15:23:07.041,34.04793128,-117.83736885,14.90,-172.9,lane 6/22
1780698187292,2026-06-05T15:23:07.292,34.04791567,-117.83736986,15.00,-173.2,lane 6/22
1780698187541,2026-06-05T15:23:07.541,34.04790579,-117.83737041,15.10,-173.1,lane 6/22
1780698187792,2026-06-05T15:23:07.792,34.04789412,-117.83737159,15.10,-172.5,lane 6/22
1780698188091,2026-06-05T15:23:08.091,34.04788497,-117.83737286,14.90,-172.6,lane 6/22
1780698188342,2026-06-05T15:23:08.342,34.04788055,-117.83737354,14.90,-174.0,lane 6/22
1780698188642,2026-06-05T15:23:08.642,34.04787661,-117.83737418,14.90,-175.1,lane 6/22
1780698188892,2026-06-05T15:23:08.892,34.04787337,-117.83737484,14.90,-175.6,lane 7/22
1780698189192,2026-06-05T15:23:09.192,34.04787095,-117.83737648,15.00,-172.2,lane 7/22
1780698189492,2026-06-05T15:23:09.492,34.04786885,-117.83738094,15.10,-164.7,lane 7/22
1780698189742,2026-06-05T15:23:09.742,34.04786761,-117.83738475,15.30,-160.1,lane 7/22
1780698190041,2026-06-05T15:23:10.041,34.04786508,-117.83739189,15.40,-156.9,lane 7/22
1780698190292,2026-06-05T15:23:10.292,34.04786313,-117.83739892,15.40,-155.7,lane 7/22
1780698190591,2026-06-05T15:23:10.591,34.04786153,-117.83740575,15.30,-153.1,lane 7/22
1780698190841,2026-06-05T15:23:10.841,34.04786048,-117.83740942,15.20,-151.8,lane 7/22
1780698191092,2026-06-05T15:23:11.092,34.04785901,-117.83741416,15.20,-147.9,lane 8/22
1780698191392,2026-06-05T15:23:11.392,34.04785968,-117.83741815,15.20,-140.6,lane 8/22
1780698191642,2026-06-05T15:23:11.642,34.04786181,-117.83742094,15.20,-135.5,lane 8/22
1780698191941,2026-06-05T15:23:11.941,34.04786703,-117.83742458,15.10,-124.6,lane 8/22
1780698192192,2026-06-05T15:23:12.192,34.04787579,-117.83742731,15.20,-111.9,lane 8/22
1780698192491,2026-06-05T15:23:12.491,34.04788668,-117.83742942,15.20,-96.4,lane 8/22
1780698192741,2026-06-05T15:23:12.741,34.04789572,-117.83743005,15.40,-87.1,lane 8/22
1780698192991,2026-06-05T15:23:12.991,34.04791087,-117.83743019,15.20,-74.6,lane 8/22
1780698193242,2026-06-05T15:23:13.242,34.04792185,-117.83743000,15.10,-65.9,lane 8/22
1780698193541,2026-06-05T15:23:13.541,34.04793849,-117.83742919,15.10,-52.2,lane 8/22
1780698193792,2026-06-05T15:23:13.792,34.04795544,-117.83742831,15.10,-38.2,lane 8/22
1780698194092,2026-06-05T15:23:14.092,34.04797267,-117.83742730,15.00,-24.0,lane 8/22
1780698194342,2026-06-05T15:23:14.342,34.04798395,-117.83742650,15.00,-14.7,lane 8/22
1780698194642,2026-06-05T15:23:14.642,34.04800096,-117.83742563,15.20,-3.0,lane 8/22
1780698194892,2026-06-05T15:23:14.892,34.04801779,-117.83742471,15.20,1.7,lane 8/22
1780698195142,2026-06-05T15:23:15.142,34.04802911,-117.83742413,15.20,2.0,lane 8/22
1780698195441,2026-06-05T15:23:15.441,34.04804600,-117.83742331,15.00,1.8,lane 8/22
1780698195691,2026-06-05T15:23:15.691,34.04806295,-117.83742277,14.80,1.8,lane 8/22
1780698195941,2026-06-05T15:23:15.941,34.04807427,-117.83742226,14.80,2.2,lane 8/22
1780698196191,2026-06-05T15:23:16.191,34.04809110,-117.83742162,14.80,1.8,lane 8/22
1780698196442,2026-06-05T15:23:16.442,34.04810249,-117.83742097,14.70,2.0,lane 8/22
1780698196741,2026-06-05T15:23:16.741,34.04811941,-117.83742023,14.90,2.3,lane 8/22
1780698196992,2026-06-05T15:23:16.992,34.04813605,-117.83741966,14.90,2.2,lane 8/22
1780698197291,2026-06-05T15:23:17.291,34.04815269,-117.83741857,14.90,2.2,lane 8/22
1780698197541,2026-06-05T15:23:17.541,34.04816371,-117.83741802,14.80,2.3,lane 8/22
1780698197792,2026-06-05T15:23:17.792,34.04818013,-117.83741704,14.80,2.1,lane 8/22
1780698198092,2026-06-05T15:23:18.092,34.04819658,-117.83741582,14.70,2.0,lane 8/22
1780698198391,2026-06-05T15:23:18.391,34.04821313,-117.83741471,14.80,1.7,lane 8/22
1780698198641,2026-06-05T15:23:18.641,34.04822398,-117.83741385,14.70,1.8,lane 8/22
1780698198891,2026-06-05T15:23:18.891,34.04824041,-117.83741274,14.70,1.9,lane 8/22
1780698199141,2026-06-05T15:23:19.141,34.04825117,-117.83741179,14.70,1.8,lane 8/22
1780698199391,2026-06-05T15:23:19.391,34.04826655,-117.83741059,14.60,1.9,lane 8/22
1780698199641,2026-06-05T15:23:19.641,34.04827693,-117.83741001,14.60,2.3,lane 8/22
1780698199892,2026-06-05T15:23:19.892,34.04829014,-117.83740922,14.60,3.6,lane 8/22
1780698200191,2026-06-05T15:23:20.191,34.04830211,-117.83740923,14.70,3.3,lane 9/22
1780698200441,2026-06-05T15:23:20.441,34.04831046,-117.83740884,14.60,-0.4,lane 9/22
1780698200691,2026-06-05T15:23:20.691,34.04832038,-117.83741021,14.70,-4.3,lane 9/22
1780698200941,2026-06-05T15:23:20.941,34.04832618,-117.83741206,14.70,-5.1,lane 9/22
1780698201191,2026-06-05T15:23:21.191,34.04833287,-117.83741641,14.60,-8.6,lane 9/22
1780698201441,2026-06-05T15:23:21.441,34.04833625,-117.83741964,14.50,-12.6,lane 9/22
1780698201692,2026-06-05T15:23:21.692,34.04833953,-117.83742448,14.50,-18.6,lane 9/22
1780698201991,2026-06-05T15:23:21.991,34.04834069,-117.83742893,14.50,-22.3,lane 9/22
1780698202241,2026-06-05T15:23:22.241,34.04834060,-117.83743165,14.50,-24.5,lane 10/22
